Fiyat,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor_Hacmi,Motor_Gucu,Çekiş,Ort_Yakit_Tuketimi,Yakit_Deposu,Hizlanma_0_100_Sn,Agirlik,Silindir_Sayisi
445000.0,14 Kasım 2023,Hyundai,i20,1.4 CRDi Jump,2012,195000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1396,90,Önden Çekiş,4.3,45,200,1870,4.0
669000.0,14 Kasım 2023,Renault,Clio,1.5 dCi Touch,2018,156000.0,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,1461,90,Önden Çekiş,3.7,45,219,2075,4.0
625901.0,14 Kasım 2023,Citroen,C-Elysee,1.6 HDi Feel,2017,77000.0,Düz,Dizel,Sedan,Beyaz,1560,93,Önden Çekiş,4.1,48,192,1770,4.0
439500.0,14 Kasım 2023,Fiat,Linea,1.3 Multijet Active Plus,2013,175000.0,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.9,45,188,1500,4.0
1059000.0,14 Kasım 2023,Honda,Civic,1.6 i-VTEC Executive,2019,47000.0,Otomatik,Benzin,Sedan,Beyaz,1597,125,Önden Çekiş,6.3,46,174,1620,4.0
534750.0,14 Kasım 2023,Citroen,C-Elysee,1.6 HDi Attraction,2017,168000.0,Düz,Dizel,Sedan,Beyaz,1560,93,Önden Çekiş,4.3,48,174,1620,4.0
750000.0,14 Kasım 2023,Toyota,Corolla,1.4 D-4D Touch,2017,148500.0,Düz,Dizel,Sedan,Beyaz,1364,90,Önden Çekiş,4.1,55,176,1708,4.0
560000535000.0,14 Kasım 2023,Hyundai,i20,1.2 MPI Jump,2014,131000.0,Düz,Benzin,Hatchback/5,Beyaz,1248,84,Önden Çekiş,5.1,50,180,1548,4.0
625000.0,14 Kasım 2023,Renault,Fluence,1.5 dCi Dynamique,2012,210500.0,Yarı Otomatik,Dizel,Sedan,Gri,1461,110,Önden Çekiş,4.4,60,170,1660,4.0
670000.0,14 Kasım 2023,BMW,5 Serisi,520i Standart,2000,176000.0,Otomatik,LPG & Benzin,Sedan,Mavi,1991,150,Arkadan İtiş,9.9,70,170,1660,4.0
985000.0,14 Kasım 2023,Renault,Megane,1.5 dCi Touch,2019,130000.0,Yarı Otomatik,Dizel,Bilinmiyor,Diğer,1461,110,Önden Çekiş,3.8,49,180,1555,4.0
540000.0,14 Kasım 2023,Renault,Clio,1.2 Extreme,2010,138800.0,Otomatik,Benzin,Bilinmiyor,Diğer,1149,75,Önden Çekiş,5.6,55,180,1780,4.0
735000.0,14 Kasım 2023,Ford,Focus,1.6 TDCi Trend X,2013,155000.0,Düz,Dizel,Hatchback/5,Gri,1560,95,Önden Çekiş,4.2,53,170,1485,4.0
638000618000.0,14 Kasım 2023,Ford,Focus,1.6 TDCi Titanium,2011,152000.0,Düz,Dizel,Hatchback/5,Siyah,1560,110,Önden Çekiş,4.5,55,185,1814,4.0
712500.0,14 Kasım 2023,Ford,Fiesta,1.4 Titanium,2016,100000.0,Düz,Benzin,Hatchback/5,Beyaz,1388,96,Önden Çekiş,5.7,42,210,2010,6.0
509000.0,14 Kasım 2023,Fiat,Linea,1.3 Multijet Pop,2015,150500.0,Düz,Dizel,Sedan,Gri (metalik),1248,95,Önden Çekiş,4.9,45,186,1675,4.0
540000.0,14 Kasım 2023,Honda,City,1.4 ES,2009,340000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1339,100,Önden Çekiş,6.4,42,171,1580,4.0
1100000.0,14 Kasım 2023,Toyota,Corolla,1.8 Hybrid Dream,2021,39000.0,Otomatik,Hibrit,Sedan,Gri,1798,98,Önden Çekiş,3.5,43,180,1900,4.0
505950.0,14 Kasım 2023,Renault,Fluence,1.5 dCi Business,2012,204000.0,Düz,Dizel,Sedan,Gri,1461,90,Önden Çekiş,4.4,60,190,1795,4.0
860000.0,14 Kasım 2023,Toyota,Corolla,1.4 D-4D Advance,2016,140200.0,Yarı Otomatik,Dizel,Sedan,Kahverengi,1364,90,Önden Çekiş,4.1,55,175,1530,4.0
655000.0,14 Kasım 2023,Renault,Fluence,1.5 dCi Icon,2013,215000.0,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1461,110,Önden Çekiş,4.4,60,170,1660,4.0
1099000.0,14 Kasım 2023,Ford,Focus,1.5 TDCi Trend X,2019,70000.0,Otomatik,Dizel,Sedan,Kahverengi,1500,120,Önden Çekiş,4.3,47,180,1771,4.0
474950.0,14 Kasım 2023,Ford,Fiesta,1.4 TDCi Titanium,2011,223000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1398,70,Önden Çekiş,4.2,45,180,1780,4.0
639000.0,14 Kasım 2023,Fiat,Egea,1.3 Multijet Easy,2020,109421.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,185,1814,4.0
725000.0,14 Kasım 2023,Renault,Taliant,1.0 Tce Joy,2021,59822.0,Otomatik,Benzin,Sedan,Gri (metalik),999,90,Önden Çekiş,6.1,50,148,1195,4.0
519500.0,14 Kasım 2023,Opel,Corsa,1.3 CDTI Essentia,2014,86000.0,Düz,Dizel,Hatchback/5,Beyaz,1248,75,Önden Çekiş,4.2,45,178,1699,4.0
555000.0,14 Kasım 2023,Audi,A3,A3 Sportback 1.6 Ambiente,2010,264000.0,Yarı Otomatik,Benzin,Hatchback/3,Siyah,1595,102,Önden Çekiş,6.7,55,192,1707,4.0
929750.0,14 Kasım 2023,Ford,Focus,1.6 Ti-VCT Trend X,2018,45000.0,Düz,LPG & Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,162,1579,4.0
399000.0,14 Kasım 2023,Honda,Jazz,1.4 ES Elite,2005,197000.0,Otomatik,Benzin,Hatchback/5,Mavi,1339,83,Önden Çekiş,5.9,42,183,1730,4.0
405000.0,14 Kasım 2023,Renault,Megane,1.5 dCi Privilege,2008,310000.0,Otomatik,Dizel,Sedan,Gri (Gümüş),1461,100,Önden Çekiş,4.9,60,163,1565,4.0
1750000.0,14 Kasım 2023,Volkswagen,Passat,1.5 TSi Business,2022,75000.0,Yarı Otomatik,Benzin,Sedan,Siyah,1498,150,Önden Çekiş,5.3,66,185,1780,4.0
1100000.0,14 Kasım 2023,BMW,2 Serisi,216d Active Tourer Active Tourer,2016,78000.0,Otomatik,Dizel,MPV,Lacivert,1496,116,Önden Çekiş,4.0,51,210,2110,4.0
985000.0,14 Kasım 2023,BMW,3 Serisi,316i Standart,2010,95000.0,Otomatik,Benzin,Sedan,Siyah,1596,116,Arkadan İtiş,7.9,63,192,1900,4.0
850000.0,14 Kasım 2023,Ford,Focus,1.6 TDCi Titanium X,2014,128000.0,Düz,Dizel,Sedan,Beyaz,1560,115,Önden Çekiş,4.2,53,190,1852,4.0
850000.0,14 Kasım 2023,Ford,Focus,1.5 TDCi Style,2017,69974.0,Yarı Otomatik,Dizel,Sedan,Gri,1499,120,Önden Çekiş,4.2,55,182,1725,4.0
1499000.0,14 Kasım 2023,Audi,A5,A5 Sportback 2.0 TDI Quattro,2013,168000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1968,177,4WD (Sürekli),4.6,63,213,1990,4.0
699000.0,14 Kasım 2023,Honda,Civic,1.6 i-VTEC Elegance,2009,220000.0,Otomatik,LPG & Benzin,Sedan,Siyah,1595,125,Önden Çekiş,7.1,50,195,1920,3.0
640000.0,14 Kasım 2023,Seat,Ibiza,1.4 Style,2014,25000.0,Düz,Benzin,Hatchback/5,Beyaz,1390,85,Önden Çekiş,5.9,45,203,1860,4.0
695000.0,14 Kasım 2023,Fiat,500 Ailesi,500L 1.6 Mjet RockStar,2016,90200.0,Düz,Dizel,MPV,Kırmızı,1598,120,Önden Çekiş,4.2,50,209,1880,4.0
825000.0,14 Kasım 2023,Opel,Astra,1.4 T Dynamic,2017,42600.0,Otomatik,Benzin,Hatchback/5,Mavi,1399,150,Önden Çekiş,5.5,52,193,1900,4.0
600000585000.0,14 Kasım 2023,Volkswagen,Polo,1.4 Comfortline,2011,183000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390,85,Önden Çekiş,5.9,45,228,2065,4.0
495000475000.0,14 Kasım 2023,Ford,Focus,1.6 TDCi Trend,2010,223000.0,Düz,Dizel,Station wagon,Gri,1560,109,Önden Çekiş,4.5,55,192,1693,4.0
320000.0,14 Kasım 2023,Renault,Clio,1.4 RXT,2001,255000.0,Düz,Benzin,Hatchback/5,Gri,1390,98,Önden Çekiş,6.7,50,177,1526,4.0
563000545000.0,14 Kasım 2023,Renault,Symbol,1.5 dCi Joy,2018,80256.0,Düz,Dizel,Sedan,Beyaz,1461,90,Önden Çekiş,3.9,50,189,1920,4.0
1025000.0,14 Kasım 2023,Volkswagen,Passat,1.4 TSi BlueMotion Trendline,2015,88000.0,Düz,Benzin,Sedan,Beyaz,1395,125,Önden Çekiş,5.3,66,177,1550,4.0
525000.0,14 Kasım 2023,Opel,Vectra,1.6 Comfort,2006,277000.0,Düz,LPG & Benzin,Sedan,Bej,1598,105,Önden Çekiş,6.9,61,190,1885,4.0
347500.0,14 Kasım 2023,Peugeot,206,1.6 XT,2001,155000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1587,109,Önden Çekiş,8.8,50,185,1545,4.0
585000575000.0,14 Kasım 2023,Opel,Vectra,1.6 Comfort,2004,67000.0,Düz,LPG & Benzin,Sedan,Mavi,1598,100,Önden Çekiş,7.2,60,167,1609,4.0
1048000.0,14 Kasım 2023,Ford,Focus,1.5 TDCi Titanium,2019,95000.0,Otomatik,Dizel,Station wagon,Gri (titanyum),1500,120,Önden Çekiş,4.3,47,167,1609,4.0
664750.0,14 Kasım 2023,Opel,Astra,1.6 Enjoy Plus,2012,66000.0,Düz,Benzin,Sedan,Mavi (metalik),1598,115,Önden Çekiş,6.8,52,167,1609,4.0
735000.0,13 Kasım 2023,Ford,Focus,1.5 TDCi Trend X,2018,122500.0,Düz,Dizel,Sedan,Beyaz,1500,120,Önden Çekiş,3.4,47,208,1995,4.0
737000.0,13 Kasım 2023,Renault,Clio,1.5 dCi SportTourer Joy,2018,78000.0,Düz,Dizel,Station wagon,Beyaz,1461,75,Önden Çekiş,3.6,45,200,1550,4.0
575000.0,13 Kasım 2023,Renault,Symbol,1.5 dCi Joy,2016,145000.0,Düz,Dizel,Sedan,Beyaz,1461,90,Önden Çekiş,3.9,50,193,1785,4.0
955000.0,13 Kasım 2023,Ford,Focus,1.5 TDCi Trend X,2020,66000.0,Otomatik,Dizel,Sedan,Beyaz,1500,120,Önden Çekiş,4.3,47,196,1996,4.0
1049000.0,13 Kasım 2023,Peugeot,508,1.5 BlueHDI Allure,2019,162000.0,Otomatik,Dizel,Sedan,Füme,1499,130,Önden Çekiş,3.8,55,168,1647,4.0
908000.0,13 Kasım 2023,Renault,Megane,1.5 dCi Icon,2018,116000.0,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1461,110,Önden Çekiş,3.7,47,167,1609,4.0
580000.0,13 Kasım 2023,Ford,Focus,1.6 TDCi Titanium,2011,218345.0,Düz,Dizel,Sedan,Gri (Gümüş),1560,115,Önden Çekiş,4.2,53,190,1566,4.0
860000.0,13 Kasım 2023,Volkswagen,Polo,1.2 TSi Comfortline,2015,65000.0,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1197,90,Önden Çekiş,4.7,45,192,1730,4.0
12800000.0,13 Kasım 2023,Mercedes - Benz,E,63 AMG,2022,7510.0,Otomatik,Benzin,Hatchback/5,Gri,3982,612,4WD (Sürekli),11.6,66,208,2020,4.0
3400000.0,13 Kasım 2023,BMW,4 Serisi,420i M Sport,2022,19600.0,Otomatik,Benzin,Bilinmiyor,Yeşil,1597,170,Arkadan İtiş,6.1,59,187,1951,4.0
1760000.0,13 Kasım 2023,Audi,A4,A4 Sedan 1.4 TFSI,2017,98000.0,Yarı Otomatik,Benzin,Sedan,Gri,1395,150,Önden Çekiş,5.2,54,193,1900,4.0
730000.0,13 Kasım 2023,Fiat,Egea,1.4 Fire Urban,2023,11000.0,Düz,Benzin,Sedan,Füme,1368,95,Önden Çekiş,6.4,45,184,1727,4.0
645000.0,13 Kasım 2023,Kia,Ceed,1.6 CRDi Comfort SW,2015,265000.0,Yarı Otomatik,Dizel,Station wagon,Beyaz,1582,136,Önden Çekiş,4.2,53,300,2555,8.0
579900.0,13 Kasım 2023,Volkswagen,Jetta,1.6 TDi Trendline,2014,325000.0,Yarı Otomatik,Dizel,Sedan,Gri,1598,105,Önden Çekiş,4.7,55,230,1970,4.0
820000.0,13 Kasım 2023,Renault,Megane,1.3 TCe Joy Comfort,2021,100000.0,Düz,Benzin,Sedan,Beyaz,1332,140,Önden Çekiş,5.7,50,197,2028,4.0
310000.0,13 Kasım 2023,Volkswagen,Polo,1.6,1999,275000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1598,75,Önden Çekiş,6.9,45,188,1650,4.0
25500000.0,13 Kasım 2023,Porsche,718,Cayman 4.0 GT4 RS,2023,0.0,Otomatik,Benzin,Bilinmiyor,Gri,3996,493,Arkadan İtiş,12.3,64,186,1675,4.0
390000.0,13 Kasım 2023,Ford,Focus,1.6 Ghia,2006,319000.0,Düz,LPG & Benzin,Hatchback/5,Bordo,1596,100,Önden Çekiş,6.7,55,197,1341,4.0
553000.0,13 Kasım 2023,Volkswagen,Polo,1.2 TDi Trendline,2012,185000.0,Düz,Dizel,Hatchback/5,Siyah,1199,75,Önden Çekiş,3.8,45,190,1920,4.0
695000.0,13 Kasım 2023,Renault,Megane,1.5 dCi Touch,2017,214000.0,Yarı Otomatik,Dizel,Sedan,Gri (titanyum),1461,110,Önden Çekiş,3.8,49,205,1903,4.0
645000.0,13 Kasım 2023,Fiat,Egea,1.6 Multijet Easy Plus,2018,82000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,172,1325,4.0
650000.0,13 Kasım 2023,Renault,Clio,1.5 dCi Joy,2016,250000.0,Düz,Dizel,Bilinmiyor,Diğer,1461,75,Önden Çekiş,3.6,45,180,1730,4.0
1089000.0,13 Kasım 2023,BMW,3 Serisi,316i M Sport,2012,188500.0,Otomatik,Benzin,Sedan,Siyah,1598,136,Arkadan İtiş,5.8,60,170,1620,3.0
547000517000.0,13 Kasım 2023,Ford,Fiesta,1.4 Titanium,2011,150000.0,Otomatik,LPG & Benzin,Hatchback/5,Siyah,1388,96,Önden Çekiş,6.5,42,190,1945,4.0
417000.0,13 Kasım 2023,Renault,Symbol,1.5 dCi Joy,2013,206000.0,Düz,Dizel,Sedan,Beyaz,1461,75,Önden Çekiş,3.9,50,200,1820,4.0
859000.0,13 Kasım 2023,Mercedes - Benz,B,B 180 BlueEFFICIENCY Sport,2012,143500.0,Yarı Otomatik,Benzin,MPV,Beyaz,1595,122,Önden Çekiş,5.9,56,200,1820,4.0
1150000.0,13 Kasım 2023,Volkswagen,Passat,1.4 TSi BlueMotion Trendline,2018,183000.0,Düz,Benzin,Sedan,Füme,1395,125,Önden Çekiş,5.3,66,168,1651,4.0
625000.0,13 Kasım 2023,Peugeot,301,1.6 BlueHDI Allure,2018,167000.0,Düz,Dizel,Sedan,Gri,1560,102,Önden Çekiş,3.9,50,210,1980,4.0
665000.0,13 Kasım 2023,Fiat,Egea,1.6 Multijet Easy,2020,156500.0,Yarı Otomatik,Dizel,Sedan,Bej,1598,120,Önden Çekiş,3.9,45,166,1525,4.0
545000.0,13 Kasım 2023,Renault,Fluence,1.5 dCi Extreme,2011,240000.0,Yarı Otomatik,Dizel,Sedan,Gri,1461,110,Önden Çekiş,4.4,60,164,1609,4.0
460000.0,13 Kasım 2023,Fiat,Linea,1.3 Multijet Urban,2013,152000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,190,1950,4.0
895000.0,13 Kasım 2023,Hyundai,Elantra,1.6 D-CVVT Style,2018,46000.0,Otomatik,Benzin,Sedan,Beyaz,1591,128,Önden Çekiş,6.9,50,190,1920,4.0
755000.0,13 Kasım 2023,Opel,Insignia,2.0 CDTI Cosmo,2014,208000.0,Otomatik,Dizel,Sedan,Siyah,1956,195,4WD (Sürekli),6.2,70,208,1995,4.0
675000.0,13 Kasım 2023,Toyota,Auris,1.33 Life,2016,32000.0,Düz,Benzin,Hatchback/5,Mavi,1329,99,Önden Çekiş,5.5,50,183,1585,4.0
532000.0,13 Kasım 2023,Renault,Clio,1.5 dCi Touch,2016,185000.0,Düz,Dizel,Hatchback/5,Beyaz,1461,75,Önden Çekiş,3.6,45,200,1820,4.0
475000.0,13 Kasım 2023,Renault,Scenic,1.6 Privilege,2004,120000.0,Otomatik,LPG & Benzin,MPV,Kırmızı,1598,115,Önden Çekiş,8.0,60,185,1814,4.0
645000.0,13 Kasım 2023,Honda,Civic,1.6 i-VTEC Premium,2010,215000.0,Otomatik,LPG & Benzin,Sedan,Füme,1595,125,Önden Çekiş,6.7,50,170,1660,4.0
610000.0,12 Kasım 2023,Audi,A4,A4 Sedan 1.6,2008,280000.0,Düz,LPG & Benzin,Sedan,Füme,1595,102,Önden Çekiş,8.0,70,225,2310,4.0
1445000.0,12 Kasım 2023,BMW,3 Serisi,320i ED M Plus,2015,170000.0,Otomatik,Benzin,Sedan,Mavi,1598,170,Arkadan İtiş,5.3,60,175,1650,4.0
656750.0,12 Kasım 2023,Fiat,Egea,1.4 Fire Mirror,2020,64000.0,Düz,Benzin,Sedan,Mavi (metalik),1368,95,Önden Çekiş,5.7,45,175,1965,4.0
350000.0,12 Kasım 2023,Hyundai,Matrix,1.5 CRDi Team,2009,430000.0,Düz,Dizel,MPV,Siyah,1493,110,Önden Çekiş,5.3,55,192,1693,4.0
605750.0,12 Kasım 2023,Fiat,Egea,1.3 Multijet Easy,2019,105500.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,192,1693,4.0
585000.0,12 Kasım 2023,Renault,Fluence,1.5 dCi Joy,2014,166500.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,4.4,60,190,1845,4.0
690000.0,12 Kasım 2023,Opel,Astra,1.6 Edition,2017,132000.0,Düz,LPG & Benzin,Sedan,Kahverengi,1598,115,Önden Çekiş,6.5,56,230,1940,4.0
549750.0,12 Kasım 2023,Toyota,Corolla,1.6 Linea Terra,2002,129000.0,Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1598,110,Önden Çekiş,8.0,50,230,1940,4.0
433500.0,12 Kasım 2023,Citroen,C-Elysee,1.2 VTi Attraction,2013,248000.0,Düz,Benzin,Sedan,Beyaz,1199,73,Önden Çekiş,5.3,50,185,1675,4.0
383500.0,12 Kasım 2023,Hyundai,Accent Era,1.5 CRDi Team,2011,393000.0,Düz,Dizel,Sedan,Beyaz,1493,110,Önden Çekiş,4.6,45,170,1850,4.0
369000.0,12 Kasım 2023,Citroen,C3,1.4 HDi SX,2005,190000.0,Düz,Dizel,Hatchback/5,Mavi (metalik),1398,71,Önden Çekiş,4.2,45,183,1730,4.0
559000549000.0,12 Kasım 2023,Renault,Clio,1.2 Extreme,2012,40000.0,Düz,Benzin,Hatchback/5,Gri (metalik),1149,75,Önden Çekiş,5.9,55,185,1814,4.0
525000.0,12 Kasım 2023,Opel,Corsa,1.3 CDTI Essentia,2013,137000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1248,75,Önden Çekiş,4.2,45,175,1580,4.0
345000.0,12 Kasım 2023,Fiat,Punto,EVO 1.3 Multijet Active,2012,318000.0,Düz,Dizel,Hatchback/5,Beyaz,1248,75,Önden Çekiş,4.1,45,160,1485,3.0
805000.0,12 Kasım 2023,BMW,1 Serisi,116i Comfort,2012,159800.0,Otomatik,Benzin,Hatchback/5,Mavi (metalik),1598,136,Arkadan İtiş,5.6,52,176,1650,4.0
1350000.0,12 Kasım 2023,BMW,5 Serisi,525d xDrive Premium,2012,399000.0,Otomatik,Dizel,Sedan,Beyaz,1995,218,4WD (Sürekli),5.1,70,165,1501,4.0
610000.0,12 Kasım 2023,Opel,Astra,1.6 Enjoy Plus,2013,189000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598,115,Önden Çekiş,6.8,52,167,1580,4.0
455000.0,12 Kasım 2023,Renault,Symbol,1.5 dCi Expression,2012,212000.0,Düz,Dizel,Sedan,Gri (metalik),1461,65,Önden Çekiş,4.5,50,163,1565,4.0
909750.0,12 Kasım 2023,Renault,Talisman,1.6 dCi Icon,2016,180000.0,Yarı Otomatik,Dizel,Sedan,Gri,1598,160,Önden Çekiş,4.4,52,165,1665,4.0
450000.0,12 Kasım 2023,Dacia,Logan,1.2 Ambiance,2012,103000.0,Düz,LPG & Benzin,Sedan,Beyaz,1149,75,Önden Çekiş,5.9,50,210,1840,4.0
1020000.0,12 Kasım 2023,Volkswagen,Passat,1.6 TDi BlueMotion Exclusive,2013,136000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,105,Önden Çekiş,4.7,70,240,2320,4.0
775000.0,12 Kasım 2023,Volkswagen,VW CC,2.0 TDi 2.0 TDI,2010,415000.0,Yarı Otomatik,Dizel,Bilinmiyor,Diğer,1968,170,Önden Çekiş,6.1,70,191,1730,4.0
890000.0,12 Kasım 2023,Renault,Megane,1.3 TCe Joy,2021,47000.0,Yarı Otomatik,Benzin,Sedan,Beyaz,1332,140,Önden Çekiş,5.3,50,160,1535,4.0
865000810000.0,12 Kasım 2023,Renault,Megane,1.5 dCi Icon,2018,74000.0,Düz,Dizel,Sedan,Gri (titanyum),1461,110,Önden Çekiş,3.9,49,215,2122,4.0
339000334000.0,12 Kasım 2023,Renault,Clio,1.4 Authentique,2006,270000.0,Düz,LPG & Benzin,Sedan,Beyaz,1390,75,Önden Çekiş,7.1,50,162,1535,4.0
670000.0,12 Kasım 2023,Opel,Astra,1.6 CDTI Edition,2015,203000.0,Düz,Dizel,Sedan,Beyaz,1598,110,Önden Çekiş,4.0,56,193,2119,4.0
365000.0,12 Kasım 2023,Peugeot,206,1.4 X-Line,2004,205000.0,Otomatik,LPG & Benzin,Hatchback/5,Kırmızı,1360,76,Önden Çekiş,6.4,50,224,1920,4.0
390000.0,12 Kasım 2023,Fiat,Punto,Grande 1.3 Multijet Dynamic,2007,224000.0,Düz,Dizel,Hatchback/5,Mavi (metalik),1248,90,Önden Çekiş,4.6,45,205,1932,4.0
799000.0,12 Kasım 2023,Kia,Rio,1.4 CVVT Elegance Tekno,2019,63000.0,Otomatik,LPG & Benzin,Hatchback/5,Bordo,1368,100,Önden Çekiş,5.9,45,190,1945,4.0
497500.0,11 Kasım 2023,Chevrolet,Cruze,1.6 LS,2010,164000.0,Otomatik,LPG & Benzin,Sedan,Siyah,1598,113,Önden Çekiş,7.8,60,170,1500,4.0
505000.0,11 Kasım 2023,Renault,Fluence,1.5 dCi Touch,2014,160000.0,Düz,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,4.6,60,184,2025,4.0
1099000.0,11 Kasım 2023,Seat,Leon,1.5 EcoTSI FR,2019,51000.0,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1498,150,Önden Çekiş,5.1,50,175,1705,4.0
915000.0,11 Kasım 2023,Volkswagen,Passat,2.0 TDi BlueMotion Comfortline,2011,225000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1968,140,Önden Çekiş,5.2,70,180,1813,4.0
665000.0,11 Kasım 2023,Renault,Megane,1.6 Expression,2012,142000.0,Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1598,105,Önden Çekiş,7.5,60,185,1785,4.0
1075000.0,11 Kasım 2023,Audi,A3,A3 Sportback 1.0 TFSI Dynamic,2017,92000.0,Yarı Otomatik,Benzin,Hatchback/5,Siyah,999,116,Önden Çekiş,4.5,50,213,1735,4.0
499000.0,11 Kasım 2023,Opel,Corsa,1.3 CDTI Essentia,2013,281000.0,Düz,Dizel,Hatchback/5,Mor,1248,75,Önden Çekiş,4.6,45,211,2140,4.0
631500.0,11 Kasım 2023,Dacia,Logan,1.5 dCi MCV Ambiance,2015,85600.0,Düz,Dizel,Station wagon,Beyaz,1461,75,Önden Çekiş,3.9,50,180,1734,4.0
24000002350000.0,10 Kasım 2023,BMW,3 Serisi,320i First Edition M Sport,2020,61000.0,Otomatik,Benzin,Sedan,Lacivert,1597,170,Arkadan İtiş,6.0,59,182,1720,4.0
690000.0,10 Kasım 2023,Skoda,Rapid,1.6 TDI Spaceback Elegance,2014,99950.0,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,1598,90,Önden Çekiş,4.6,55,177,1580,4.0
995000.0,10 Kasım 2023,Renault,Megane,1.5 Blue DCI Touch,2020,99000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461,115,Önden Çekiş,4.2,49,206,1760,3.0
625000.0,10 Kasım 2023,Ford,Mondeo,1.6 TDCi Titanium,2011,288000.0,Düz,Dizel,Sedan,Gri (titanyum),1560,115,Önden Çekiş,4.9,70,163,1565,4.0
840000815000.0,10 Kasım 2023,Volkswagen,Passat,2.0 TDi BlueMotion Comfortline,2011,239000.0,Yarı Otomatik,Dizel,Station wagon,Siyah,1968,140,Önden Çekiş,5.2,70,164,1590,4.0
830000750000.0,10 Kasım 2023,Skoda,Octavia,1.6 TDI Optimal,2015,181000.0,Yarı Otomatik,Dizel,Hatchback/5,Lacivert,1598,110,Önden Çekiş,3.7,50,232,2050,4.0
549000.0,10 Kasım 2023,Ford,Fiesta,1.5 TDCi Trend,2013,138000.0,Düz,Dizel,Hatchback/5,Bordo,1498,75,Önden Çekiş,3.7,42,180,1720,4.0
640000.0,10 Kasım 2023,Audi,A3,A3 Sportback 1.6 Attraction,2008,160000.0,Otomatik,Benzin,Hatchback/5,Siyah,1595,102,Önden Çekiş,7.6,55,197,2028,4.0
419000.0,10 Kasım 2023,Renault,Symbol,1.4 Dynamique,2007,143000.0,Düz,LPG & Benzin,Sedan,Beyaz,1390,98,Önden Çekiş,7.3,50,190,2150,4.0
677000.0,10 Kasım 2023,BMW,1 Serisi,118i Premium,2007,168000.0,Otomatik,Benzin,Hatchback/3,Siyah,1995,143,Arkadan İtiş,5.9,50,208,2210,4.0
749999.0,10 Kasım 2023,Hyundai,Accent Blue,1.4 CVVT Mode Plus,2015,35600.0,Düz,Benzin,Sedan,Beyaz,1396,108,Önden Çekiş,5.9,43,195,1870,4.0
1130000.0,10 Kasım 2023,BMW,3 Serisi,320i ED Sport Line,2015,175000.0,Otomatik,Benzin,Sedan,Gri,1598,170,Arkadan İtiş,5.3,60,167,1575,4.0
875000.0,10 Kasım 2023,Renault,Megane,1.5 dCi Touch,2019,175000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,3.8,49,181,1910,4.0
1315000.0,10 Kasım 2023,Audi,A5,A5 Sportback 2.0 TDI,2012,166000.0,Otomatik,Dizel,Hatchback/5,Beyaz,1968,177,Önden Çekiş,4.8,65,186,1500,4.0
320000.0,09 Kasım 2023,Peugeot,206,1.4 X-Line,2003,260000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1360,76,Önden Çekiş,6.4,50,210,1800,4.0
370000.0,09 Kasım 2023,Fiat,Albea,1.2 SL,2004,270000.0,Düz,Benzin,Sedan,Beyaz,1242,80,Önden Çekiş,7.0,47,230,1940,4.0
425000.0,09 Kasım 2023,Toyota,Corolla,1.6 Comfort,2009,498000.0,Düz,Benzin,Sedan,Füme,1598,124,Önden Çekiş,7.2,55,225,2090,4.0
695000.0,09 Kasım 2023,Nissan,Micra,1.2 Street,2018,37000.0,Otomatik,Benzin,Hatchback/5,Mavi,1198,80,Önden Çekiş,5.4,41,173,1771,4.0
