Fiyat,Marka,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor_Hacmi,Motor_Gucu,Çekiş,Ort_Yakit_Tuketimi,Yakit_Deposu,Agirlik,Silindir_Sayisi,Maksimum Hız
280000.0,Hyundai,2000,255000.0,Düz,LPG & Benzin,Sedan,Beyaz,1495,92,Önden Çekiş,6.7,45,1600,4.0,165
570000.0,Peugeot,2019,129300.0,Düz,Benzin,Sedan,Beyaz,1199,83,Önden Çekiş,4.9,50,1771,4.0,175
325000.0,Peugeot,2004,271000.0,Otomatik,LPG & Benzin,Hatchback/5,Kırmızı,1360,76,Önden Çekiş,6.4,50,1535,4.0,160
535000.0,Opel,2013,192000.0,Düz,Dizel,Sedan,Mavi,1248,95,Önden Çekiş,4.2,56,1819,4.0,197
650000.0,Volkswagen,2012,239000.0,Düz,Dizel,Sedan,Gri (Gümüş),1598,105,Önden Çekiş,4.5,55,1730,4.0,183
872000.0,Renault,2021,67452.0,Yarı Otomatik,Benzin,Sedan,Beyaz,1332,140,Önden Çekiş,5.3,50,1658,4.0,180
405000.0,Opel,2004,254000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1598,100,Önden Çekiş,7.5,61,1888,4.0,194
509999.0,Renault,2007,224000.0,Düz,LPG & Benzin,Hatchback/5,Bej,1598,110,Önden Çekiş,6.8,60,1490,4.0,157
425000.0,Opel,2005,160000.0,Yarı Otomatik,Benzin,Hatchback/5,Füme,1229,80,Önden Çekiş,6.0,44,1771,4.0,180
900000.0,Honda,2015,148000.0,Otomatik,LPG & Benzin,Sedan,Siyah,1598,125,Önden Çekiş,6.7,50,1780,4.0,180
1350000.0,Volkswagen,2019,98000.0,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598,120,Önden Çekiş,4.0,59,1490,3.0,151
785000.0,Fiat,2023,6100.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,1820,4.0,172
415000.0,Fiat,2012,229000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1597,4.0,189
535000.0,Hyundai,2010,118000.0,Düz,Dizel,Sedan,Gri (Gümüş),1493,110,Önden Çekiş,4.6,45,1530,4.0,165
430000.0,Renault,2012,135000.0,Düz,Benzin,Sedan,Beyaz,1149,75,Önden Çekiş,5.9,50,1530,4.0,165
1155000.0,Honda,2019,25000.0,Yarı Otomatik,LPG & Benzin,Sedan,Füme,1597,125,Önden Çekiş,6.3,46,1870,4.0,195
325000.0,Hyundai,2000,250000.0,Düz,LPG & Benzin,Sedan,Gri,1341,86,Önden Çekiş,6.1,45,2020,4.0,248
880000.0,Skoda,2017,84200.0,Düz,Benzin,Hatchback/5,Beyaz,1197,86,Önden Çekiş,4.9,50,1704,3.0,178
650000.0,Fiat,2016,67000.0,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,1704,3.0,178
347000.0,Peugeot,2011,191000.0,Düz,Dizel,Hatchback/5,Gri,1398,71,Önden Çekiş,4.2,50,1900,4.0,180
560000.0,Renault,2013,107500.0,Düz,Benzin,Hatchback/5,Mavi,1149,75,Önden Çekiş,5.5,45,1255,4.0,169
590000.0,Ford,2013,158000.0,Düz,Dizel,Hatchback/5,Beyaz,1498,75,Önden Çekiş,3.7,42,1660,4.0,200
230000.0,Fiat,1997,232000.0,Düz,LPG & Benzin,Station wagon,Gri,1581,75,Önden Çekiş,10.3,65,1660,4.0,170
599000.0,Seat,2008,154000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1595,102,Önden Çekiş,7.6,55,1900,4.0,180
760000.0,Renault,2017,55000.0,Düz,Benzin,Sedan,Gri,1598,115,Önden Çekiş,6.3,49,1840,4.0,189
620000.0,Audi,2008,200000.0,Yarı Otomatik,LPG & Benzin,Hatchback/3,Siyah,1390,125,Önden Çekiş,5.7,55,1650,4.0,188
350000.0,Renault,2006,228000.0,Düz,Dizel,Sedan,Gri,1461,80,Önden Çekiş,4.7,50,1480,4.0,175
1200000.0,BMW,2015,180000.0,Otomatik,Benzin,Bilinmiyor,Diğer,1499,136,Arkadan İtiş,5.1,52,1770,4.0,186
800000.0,Skoda,2016,179000.0,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598,110,Önden Çekiş,3.7,50,1545,4.0,167
620000.0,Opel,2011,169900.0,Düz,LPG & Benzin,Sedan,Gri (metalik),1598,115,Önden Çekiş,6.8,52,1945,4.0,190
510000.0,Fiat,2015,203000.0,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.9,45,1609,4.0,167
639000.0,Opel,2015,94000.0,Düz,LPG & Benzin,Hatchback/5,Füme,1598,115,Önden Çekiş,6.6,56,1600,4.0,173
647000.0,Renault,2011,152000.0,Düz,Dizel,Station wagon,Beyaz,1461,105,Önden Çekiş,4.5,60,1640,4.0,180
1130000.0,Honda,2018,65000.0,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1597,125,Önden Çekiş,6.7,47,1982,4.0,182
1100000.0,Seat,2020,84500.0,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1498,150,Önden Çekiş,5.1,50,1480,4.0,169
463000.0,Renault,2010,239000.0,Düz,Dizel,Station wagon,Gri,1461,85,Önden Çekiş,4.4,55,1810,4.0,188
620000.0,Opel,2014,106000.0,Düz,Dizel,Hatchback/5,Beyaz,1248,75,Önden Çekiş,4.2,45,1554,4.0,163
700000.0,Audi,2010,233000.0,Otomatik,Benzin,Sedan,Gri (Gümüş),1798,120,Önden Çekiş,7.5,65,1510,4.0,170
630000.0,Seat,2014,110000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390,85,Önden Çekiş,5.9,45,1975,4.0,193
450000.0,Citroen,2011,200000.0,Düz,Dizel,Hatchback/5,Beyaz,1360,76,Önden Çekiş,6.3,50,1730,4.0,187
198000.0,Tofaş,1998,55000.0,Düz,LPG & Benzin,Sedan,Bordo,1581,83,Arkadan İtiş,6.5,50,1710,4.0,173
569750.0,Citroen,2016,209574.0,Düz,Dizel,Sedan,Beyaz,1560,93,Önden Çekiş,4.1,48,1645,3.0,192
380000.0,Renault,2004,249000.0,Düz,LPG & Benzin,Sedan,Yeşil,1390,98,Önden Çekiş,7.0,50,1800,4.0,189
320000.0,Fiat,2001,165500.0,Düz,LPG & Benzin,Hatchback/5,Bordo,1581,103,Önden Çekiş,7.8,50,1670,4.0,190
680000.0,Fiat,2019,103000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,1872,4.0,190
445000.0,Renault,2009,257000.0,Düz,Dizel,Hatchback/5,Gri,1461,70,Önden Çekiş,4.5,55,2028,4.0,197
520000.0,Opel,2013,110000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1598,115,Önden Çekiş,6.5,52,1490,4.0,160
650000.0,Citroen,2011,203000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1560,114,Önden Çekiş,4.2,60,2190,4.0,214
600000.0,Volkswagen,2010,245000.0,Yarı Otomatik,Benzin,Sedan,Gri (Gümüş),1390,122,Önden Çekiş,6.3,55,1895,4.0,183
855000.0,Volkswagen,2013,160000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1598,105,Önden Çekiş,4.7,55,1775,4.0,172
520000.0,Toyota,2009,136000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Siyah,1329,101,Önden Çekiş,5.1,42,1775,4.0,172
495000.0,Hyundai,2010,216000.0,Düz,Dizel,Sedan,Gri (Gümüş),1493,110,Önden Çekiş,4.6,45,1980,4.0,210
580000.0,Fiat,2017,186000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1815,4.0,179
488000.0,Renault,2008,260000.0,Düz,Dizel,Sedan,Füme,1461,100,Önden Çekiş,4.9,60,2105,4.0,217
355000.0,Chevrolet,2009,269800.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1206,84,Önden Çekiş,5.5,45,1708,4.0,176
440000.0,Volkswagen,2001,284500.0,Düz,LPG & Benzin,Hatchback/5,Gri,1595,105,Önden Çekiş,6.8,55,1675,4.0,186
570000.0,Fiat,2019,217000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,1975,4.0,193
549000.0,Mazda,2009,202000.0,Düz,LPG & Benzin,Sedan,Siyah,1598,105,Önden Çekiş,6.9,55,1255,4.0,169
380000.0,Kia,2009,169000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1399,97,Önden Çekiş,6.2,45,1900,4.0,180
350000.0,Peugeot,2005,222000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1360,76,Önden Çekiş,6.9,50,1900,4.0,180
560000.0,Ford,2016,173000.0,Düz,Dizel,Hatchback/5,Beyaz,1498,75,Önden Çekiş,3.7,42,1580,4.0,179
1439000.0,Volkswagen,2019,86000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,4.0,66,1588,3.0,182
549500.0,Volkswagen,2012,188000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1198,70,Önden Çekiş,5.5,45,1891,4.0,200
330000.0,Renault,2000,342000.0,Otomatik,LPG & Benzin,MPV,Gri (Gümüş),1598,107,Önden Çekiş,7.9,60,1820,4.0,190
915000.0,Seat,2017,43000.0,Yarı Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1197,110,Önden Çekiş,4.9,50,1830,4.0,223
1150000.0,MINI,2017,86500.0,Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1496,116,Önden Çekiş,3.8,44,1565,4.0,180
1639000.0,Mercedes - Benz,2014,52000.0,Otomatik,Benzin,Bilinmiyor,Kırmızı,1595,156,Önden Çekiş,5.1,50,1559,4.0,175
290000.0,Opel,1997,278500.0,Otomatik,LPG & Benzin,Hatchback/5,Yeşil (metalik),1389,90,Önden Çekiş,8.2,42,1400,4.0,151
495000.0,Citroen,2016,197000.0,Düz,Dizel,Sedan,Beyaz,1560,93,Önden Çekiş,4.3,48,1675,4.0,185
450000.0,Chevrolet,2010,182662.0,Otomatik,Benzin,Sedan,Siyah,1598,113,Önden Çekiş,7.8,60,1440,4.0,165
820000.0,Volkswagen,2012,155000.0,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598,105,Önden Çekiş,4.7,55,1440,4.0,165
315000.0,Fiat,2000,223000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1581,103,Önden Çekiş,7.8,50,1595,4.0,195
770000.0,Opel,2018,80000.0,Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1399,150,Önden Çekiş,5.5,52,1890,4.0,185
770000.0,Opel,2017,92000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598,115,Önden Çekiş,6.5,56,1740,4.0,185
925000.0,Audi,2015,197000.0,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598,110,Önden Çekiş,3.9,50,2050,4.0,190
383900.0,Ford,2008,290000.0,Düz,Dizel,Sedan,Gri (Gümüş),1560,110,Önden Çekiş,4.5,55,1920,4.0,221
799000.0,Opel,2016,171000.0,Otomatik,Dizel,Sedan,Siyah,1598,136,Önden Çekiş,5.0,70,1920,4.0,221
1575000.0,Volkswagen,2019,55000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,4.0,66,1730,4.0,187
1225000.0,Mercedes - Benz,2011,128000.0,Otomatik,Benzin,Sedan,Siyah,1796,156,Arkadan İtiş,6.7,67,1560,4.0,172
580000.0,Peugeot,2018,160000.0,Düz,Dizel,Sedan,Kahverengi,1560,102,Önden Çekiş,3.9,50,1550,4.0,188
455000.0,Hyundai,2008,190000.0,Düz,Dizel,Sedan,Gri (Gümüş),1493,110,Önden Çekiş,4.6,45,1634,4.0,170
1050000.0,Mercedes - Benz,2015,170000.0,Yarı Otomatik,Dizel,MPV,Beyaz,1461,109,Önden Çekiş,4.0,56,1850,4.0,194
440000.0,Hyundai,2006,180000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1399,97,Önden Çekiş,6.0,45,2040,4.0,213
365000.0,Volkswagen,1999,158000.0,Otomatik,Benzin,Hatchback/5,Bordo,1598,75,Önden Çekiş,8.6,45,1895,4.0,206
465000.0,Fiat,2015,187000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1790,4.0,190
915000.0,Volvo,2013,140000.0,Yarı Otomatik,Dizel,Station wagon,Kahverengi,1560,115,Önden Çekiş,3.8,52,1790,4.0,190
375000.0,Hyundai,2005,240000.0,Düz,Benzin,Sedan,Beyaz,1341,86,Önden Çekiş,6.7,45,1825,4.0,212
730000.0,Fiat,2023,7350.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,1440,4.0,176
710000.0,Peugeot,2014,125000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1560,93,Önden Çekiş,3.8,50,1900,4.0,190
557000.0,Peugeot,2015,158000.0,Düz,Dizel,Sedan,Gri,1560,93,Önden Çekiş,4.3,50,1932,4.0,205
610000.0,Fiat,2017,116000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1900,4.0,192
985000.0,Volkswagen,2016,62000.0,Düz,Benzin,Hatchback/5,Gri (metalik),1395,125,Önden Çekiş,5.2,50,2160,4.0,235
870000.0,Skoda,2014,151000.0,Yarı Otomatik,Dizel,Station wagon,Beyaz,1598,105,Önden Çekiş,4.0,50,1725,4.0,192
315000.0,Peugeot,2004,226000.0,Düz,Benzin,Hatchback/5,Beyaz,1360,76,Önden Çekiş,6.4,50,2073,4.0,206
350000.0,Ford,2004,330000.0,Düz,Dizel,Hatchback/5,Gri,1399,68,Önden Çekiş,4.3,45,1765,4.0,184
800000.0,Fiat,2022,6500.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,1660,4.0,170
750000.0,Ford,2016,149500.0,Yarı Otomatik,Dizel,Sedan,Gri,1499,120,Önden Çekiş,4.2,55,1454,4.0,167
350000.0,Renault,2000,130000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1390,75,Önden Çekiş,7.1,50,1480,4.0,169
1655000.0,Mercedes - Benz,2018,93000.0,Otomatik,Dizel,Sedan,Beyaz,1598,136,Arkadan İtiş,4.2,41,1476,4.0,166
765000.0,Skoda,2014,192500.0,Düz,Dizel,Sedan,Beyaz,1598,105,Önden Çekiş,4.0,55,1563,4.0,164
610000.0,Opel,2016,190000.0,Otomatik,Dizel,Sedan,Beyaz,1598,136,Önden Çekiş,5.0,70,1575,4.0,167
615000.0,Seat,2015,134000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390,85,Önden Çekiş,5.9,45,1710,4.0,165
315000.0,Fiat,2008,204000.0,Düz,Dizel,Sedan,Gri,1248,90,Önden Çekiş,4.9,45,1710,4.0,165
499000.0,Fiat,2012,138000.0,Düz,Dizel,Sedan,Gri (Gümüş),1248,95,Önden Çekiş,4.9,45,1710,4.0,165
659000.0,Kia,2017,28500.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1248,84,Önden Çekiş,5.4,35,1783,4.0,184
720000.0,Fiat,2020,51500.0,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,1783,4.0,184
365000.0,Hyundai,2007,231000.0,Düz,Dizel,Sedan,Gri (metalik),1493,110,Önden Çekiş,4.6,45,1610,4.0,162
705000.0,Ford,2012,65404.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1388,96,Önden Çekiş,6.5,42,1755,4.0,185
805000.0,Citroen,2017,35000.0,Otomatik,Benzin,Bilinmiyor,Diğer,1587,117,Önden Çekiş,6.8,45,1798,4.0,200
669000.0,Volkswagen,2010,255000.0,Düz,LPG & Benzin,Sedan,Siyah,1595,102,Önden Çekiş,7.6,70,1870,3.0,210
445000.0,Dacia,2011,103000.0,Düz,Benzin,Hatchback/5,Gri,1390,75,Önden Çekiş,7.0,50,1730,4.0,191
315000.0,Seat,2006,374600.0,Düz,Dizel,Sedan,Gri (metalik),1422,75,Önden Çekiş,4.5,45,1886,4.0,190
859000.0,Audi,2014,129000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598,110,Önden Çekiş,3.9,50,1735,4.0,213
370000.0,Peugeot,2007,256000.0,Düz,Dizel,Sedan,Siyah,1560,112,Önden Çekiş,5.5,66,1814,4.0,185
425000.0,Peugeot,2011,165000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1360,76,Önden Çekiş,6.3,50,1690,4.0,174
715000.0,Hyundai,2015,149000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1582,136,Önden Çekiş,4.6,43,2005,4.0,200
455000.0,Opel,2001,153333.0,Düz,LPG & Benzin,Sedan,Gri,1598,100,Önden Çekiş,7.2,60,1526,4.0,177
595000.0,Renault,2013,187000.0,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1461,110,Önden Çekiş,4.4,60,1529,4.0,163
1590000.0,BMW,2014,149500.0,Otomatik,Benzin,Sedan,Siyah,1592,170,Arkadan İtiş,6.7,70,1720,4.0,215
855000.0,Volkswagen,2011,129000.0,Düz,Dizel,Bilinmiyor,Diğer,1598,105,Önden Çekiş,4.5,55,1450,4.0,170
705000.0,Ford,2017,108500.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596,105,Önden Çekiş,5.9,42,1500,4.0,186
420000.0,Hyundai,2006,177500.0,Düz,Dizel,Hatchback/5,Siyah,1493,88,Önden Çekiş,4.5,45,1630,4.0,180
325000.0,Fiat,2001,159308.0,Düz,LPG & Benzin,Bilinmiyor,Diğer,1581,103,Önden Çekiş,7.8,50,1730,4.0,183
555000.0,Renault,2017,161000.0,Düz,Dizel,Hatchback/5,Beyaz,1461,75,Önden Çekiş,3.6,45,1440,4.0,174
285000.0,Renault,2001,256000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1390,75,Önden Çekiş,6.8,50,1645,4.0,162
689900.0,Skoda,2014,154000.0,Düz,Benzin,Hatchback/5,Beyaz,1197,105,Önden Çekiş,4.9,50,1740,4.0,191
1350000.0,BMW,2014,127000.0,Otomatik,Benzin,Sedan,Füme,1598,170,Arkadan İtiş,5.3,60,1740,4.0,191
662000.0,Ford,2011,120000.0,Düz,Dizel,Hatchback/5,Beyaz,1560,115,Önden Çekiş,4.2,53,1825,4.0,190
1699000.0,Volkswagen,2018,116000.0,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1498,150,Önden Çekiş,6.0,66,1916,4.0,199
390000.0,Fiat,2004,203724.0,Düz,LPG & Benzin,Sedan,Kırmızı,1242,80,Önden Çekiş,7.0,47,1650,4.0,176
875000.0,Volkswagen,2013,110000.0,Düz,Benzin,Sedan,Siyah,1390,122,Önden Çekiş,5.9,70,1503,4.0,170
643000.0,Renault,2015,200000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1461,110,Önden Çekiş,4.4,60,1684,4.0,192
335000.0,Volkswagen,2000,234000.0,Düz,LPG & Benzin,Hatchback/5,Lacivert,1598,75,Önden Çekiş,6.9,45,1450,4.0,170
745000.0,Nissan,2016,135000.0,Otomatik,Benzin,Hatchback/5,Gri (metalik),1197,115,Önden Çekiş,5.1,46,1675,4.0,197
452500.0,Dacia,2012,217500.0,Düz,Dizel,Hatchback/5,Kırmızı,1461,90,Önden Çekiş,5.0,50,1675,4.0,197
765000.0,Volkswagen,2012,290000.0,Düz,Dizel,Sedan,Beyaz,1598,105,Önden Çekiş,4.3,70,1710,4.0,185
324000.0,Toyota,1999,250000.0,Düz,LPG & Benzin,Sedan,Siyah,1598,110,Önden Çekiş,7.0,50,1480,4.0,160
270000.0,Fiat,2004,266000.0,Düz,LPG & Benzin,Sedan,Gri,1596,103,Önden Çekiş,8.1,63,1480,4.0,160
560000.0,Hyundai,2014,96000.0,Düz,Benzin,Hatchback/5,Gri,1248,85,Önden Çekiş,4.9,45,1575,4.0,167
648000.0,Renault,2019,105000.0,Düz,Dizel,Hatchback/5,Beyaz,1461,90,Önden Çekiş,3.6,45,1550,3.0,165
330000.0,Ford,2005,236500.0,Düz,Benzin,Hatchback/5,Mavi (metalik),1388,80,Önden Çekiş,6.2,45,1715,4.0,194
600000.0,Renault,2014,190000.0,Düz,Dizel,Sedan,Siyah,1461,90,Önden Çekiş,4.5,60,1735,3.0,202
604500.0,Volkswagen,2015,117000.0,Düz,Dizel,Hatchback/5,Beyaz,1422,75,Önden Çekiş,3.6,45,1915,4.0,230
400000.0,Renault,2006,264580.0,Düz,Dizel,Sedan,Gri,1461,80,Önden Çekiş,4.6,60,1555,4.0,180
700000.0,Renault,2016,85000.0,Düz,Dizel,Hatchback/5,Beyaz,1461,90,Önden Çekiş,3.6,45,1813,4.0,180
470000.0,Renault,2006,195000.0,Düz,Dizel,Sedan,Bej,1461,80,Önden Çekiş,4.6,60,1920,4.0,190
698000.0,Seat,2014,85500.0,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1197,105,Önden Çekiş,5.3,45,1630,4.0,180
350000.0,Ford,2004,296000.0,Düz,LPG & Benzin,Sedan,Beyaz,1596,100,Önden Çekiş,6.8,55,1820,4.0,210
760000.0,Peugeot,2016,107000.0,Otomatik,Dizel,Hatchback/5,Beyaz,1560,122,Önden Çekiş,3.5,53,1655,4.0,180
658000.0,Ford,2010,136000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1596,125,Önden Çekiş,7.4,70,1840,4.0,200
265000.0,Dacia,2003,92000.0,Düz,Benzin,Sedan,Yeşil,1390,75,Önden Çekiş,6.7,50,1820,4.0,190
1400000.0,Audi,2020,61000.0,Yarı Otomatik,Benzin,Sedan,Füme,1498,150,Önden Çekiş,5.1,50,2073,4.0,206
600000.0,Volkswagen,2013,247000.0,Yarı Otomatik,Benzin,Bilinmiyor,Diğer,1390,160,Önden Çekiş,6.6,55,1585,4.0,183
670000.0,Hyundai,2015,157000.0,Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1368,100,Önden Çekiş,6.2,50,1650,4.0,190
475000.0,Fiat,2014,175000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1360,4.0,167
520000.0,Opel,2013,190000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1229,85,Önden Çekiş,5.3,45,1660,4.0,170
430000.0,Opel,2005,300000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1598,105,Önden Çekiş,6.6,52,1920,4.0,185
1060000.0,Skoda,2018,120000.0,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598,115,Önden Çekiş,3.9,50,2090,5.0,215
540000.0,Volkswagen,2006,305000.0,Düz,Benzin,Sedan,Gri (metalik),1595,102,Önden Çekiş,7.4,55,2385,4.0,175
540000.0,Hyundai,2012,80000.0,Otomatik,LPG & Benzin,Hatchback/5,Kırmızı,1397,100,Önden Çekiş,6.2,45,1765,4.0,184
550000.0,Fiat,2012,116300.0,Düz,Dizel,Sedan,Beyaz,1248,90,Önden Çekiş,4.9,45,1550,4.0,170
480000.0,Toyota,2008,318000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1364,90,Önden Çekiş,4.9,55,1555,4.0,180
300000.0,Fiat,2006,219000.0,Düz,Dizel,Sedan,Gri,1248,70,Önden Çekiş,4.7,48,1548,4.0,180
1975000.0,Mercedes - Benz,2017,150000.0,Otomatik,Dizel,Bilinmiyor,Diğer,1598,136,Arkadan İtiş,4.2,41,1660,4.0,170
330000.0,Renault,2010,243000.0,Düz,Dizel,Sedan,Gri,1461,65,Önden Çekiş,4.5,50,1730,4.0,204
795000.0,Hyundai,2018,60500.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1582,136,Önden Çekiş,4.6,43,1900,4.0,205
430000.0,Fiat,2013,178900.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1620,4.0,174
350000.0,Mitsubishi,2005,291000.0,Otomatik,LPG & Benzin,Sedan,Siyah,1584,98,Önden Çekiş,7.9,50,1765,4.0,184
520000.0,Hyundai,2010,211700.0,Düz,LPG & Benzin,Sedan,Şampanya,1599,112,Önden Çekiş,6.5,45,1975,4.0,193
800000.0,Opel,2017,88000.0,Otomatik,Dizel,Hatchback/5,Kırmızı,1598,136,Önden Çekiş,4.6,52,1704,3.0,178
760000.0,Opel,2016,132000.0,Otomatik,Dizel,Sedan,Beyaz,1598,136,Önden Çekiş,5.1,56,1485,4.0,160
875000.0,Opel,2019,98000.0,Otomatik,Benzin,Sedan,Füme,1364,140,Önden Çekiş,6.7,56,1460,4.0,170
690000.0,Renault,2011,204000.0,Düz,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,5.0,66,2160,4.0,210
680000.0,Seat,2015,150000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598,90,Önden Çekiş,4.5,55,2050,4.0,218
910000.0,Hyundai,2015,120000.0,Yarı Otomatik,Dizel,Station wagon,Beyaz,1582,136,Önden Çekiş,4.4,53,1725,4.0,190
915000.0,Opel,2016,148500.0,Otomatik,Dizel,Sedan,Beyaz,1598,136,Önden Çekiş,5.0,70,1526,4.0,177
785000.0,Seat,2017,161000.0,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,1598,115,Önden Çekiş,4.1,50,1660,4.0,170
840000.0,Toyota,2019,70000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598,132,Önden Çekiş,5.8,50,1660,4.0,170
325000.0,Hyundai,2000,276600.0,Düz,LPG & Benzin,Sedan,Gri,1341,86,Önden Çekiş,6.1,45,1400,4.0,161
750000.0,Renault,2017,91000.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197,120,Önden Çekiş,5.2,45,1675,4.0,185
510000.0,Renault,2012,148000.0,Düz,Dizel,Sedan,Beyaz,1461,65,Önden Çekiş,4.5,50,1548,4.0,180
660000.0,Renault,2013,115000.0,Düz,Dizel,Hatchback/5,Beyaz,1461,90,Önden Çekiş,3.6,45,1525,4.0,166
325000.0,Renault,2000,376500.0,Düz,LPG & Benzin,Sedan,Beyaz,1390,75,Önden Çekiş,7.1,50,1720,4.0,215
840000.0,Fiat,2023,13000.0,Düz,Dizel,Sedan,Gri (metalik),1248,95,Önden Çekiş,4.1,50,1910,4.0,218
420000.0,Opel,2006,282000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1248,90,Önden Çekiş,4.8,52,1670,4.0,188
610000.0,BMW,2006,194000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1596,115,Arkadan İtiş,7.5,50,1793,4.0,190
1480000.0,Volkswagen,2019,84000.0,Yarı Otomatik,Benzin,Sedan,Beyaz,1498,150,Önden Çekiş,5.3,66,1955,4.0,200
300000.0,Renault,2003,260000.0,Düz,Dizel,Sedan,Mavi (metalik),1461,65,Önden Çekiş,4.7,50,1470,4.0,161
390000.0,Ford,2007,275000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1388,80,Önden Çekiş,6.2,45,1470,4.0,161
858000.0,Toyota,2015,101200.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1364,90,Önden Çekiş,4.1,55,1820,4.0,195
600000.0,Peugeot,2013,174000.0,Düz,Dizel,Hatchback/5,Beyaz,1560,93,Önden Çekiş,4.2,60,1870,4.0,202
770000.0,Fiat,2020,21000.0,Düz,Benzin,Sedan,Füme,1368,95,Önden Çekiş,5.7,45,1840,4.0,200
715000.0,Volkswagen,2014,270000.0,Yarı Otomatik,Dizel,Bilinmiyor,Diğer,1598,105,Önden Çekiş,4.7,55,1421,4.0,170
710000.0,Renault,2015,225000.0,Yarı Otomatik,Dizel,Bilinmiyor,Diğer,1461,110,Önden Çekiş,4.4,60,2220,6.0,238
